label,manifestUrl,projectId,size,progress,attribution,thumbnail
山城国梅津庄雑掌重申状并具書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17637.json,hyakugo,4,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11508_0001.tif/full/400,/0/default.jpg
乗泉祐栄備中国新見庄代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10446.json,hyakugo,3,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07137_0001.tif/full/400,/0/default.jpg
次郎四郎右衛門山城国上野庄田地年貢等請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17695.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11548_0001.tif/full/400,/0/default.jpg
権律師光深意見状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10480.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07171_0001.tif/full/400,/0/default.jpg
玉熊丸代浄顕請文案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17627.json,hyakugo,7,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11505_0001.tif/full/400,/0/default.jpg
みやうかく田地売券,https://iiif.khirin-labs.org/html/manifest/hyakugo/17669.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11528_0001.tif/full/400,/0/default.jpg
光厳上皇院宣案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17643.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11511_0001.tif/full/400,/0/default.jpg
沓屋成重周防国美和庄兼行方代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17667.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11526_0001.tif/full/400,/0/default.jpg
加賀島久元請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17681.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11536_0001.tif/full/400,/0/default.jpg
玉熊丸代浄顕書状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17629.json,hyakugo,7,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11505_0001.tif/full/400,/0/default.jpg
山城国上桂庄文書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17626.json,hyakugo,7,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11505_0001.tif/full/400,/0/default.jpg
十八口方評定引付,https://iiif.khirin-labs.org/html/manifest/hyakugo/10492.json,hyakugo,4,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07181_0001.tif/full/400,/0/default.jpg
大法師玄祐書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10471.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07162_0001.tif/full/400,/0/default.jpg
東寺長者御教書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17720.json,hyakugo,3,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11570_0001.tif/full/400,/0/default.jpg
某天皇女房奉書,https://iiif.khirin-labs.org/html/manifest/hyakugo/10490.json,hyakugo,6,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07179_0001.tif/full/400,/0/default.jpg
みそろいけ慈阿弥雑物請取,https://iiif.khirin-labs.org/html/manifest/hyakugo/10456.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07147_0001.tif/full/400,/0/default.jpg
祐賢山城国上桂庄預所職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17640.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11509_0001.tif/full/400,/0/default.jpg
本位田家延播磨国矢野庄公用銭請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10464.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07155_0001.tif/full/400,/0/default.jpg
光明院堯運書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17714.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11564_0001.tif/full/400,/0/default.jpg
随照寿増東寺一方納所職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17711.json,hyakugo,3,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11561_0001.tif/full/400,/0/default.jpg
上総法橋増祐山城国東西九条一方所務職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10451.json,hyakugo,3,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07142_0001.tif/full/400,/0/default.jpg
尊勝院守融山城国下三栖庄寄進状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17664.json,hyakugo,5,5,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11523_0001.tif/full/400,/0/default.jpg
室町幕府奉行人連署奉書包紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/10462.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07153_0001.tif/full/400,/0/default.jpg
凡僧別当覚寿施行状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17677.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11532_0001.tif/full/400,/0/default.jpg
かたおか光泰・沙弥源光連署畠地避状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17676.json,hyakugo,8,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11531_0001.tif/full/400,/0/default.jpg
若狭国太良庄代官職文書包紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/17692.json,hyakugo,6,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11547_0001.tif/full/400,/0/default.jpg
岡弘経書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17691.json,hyakugo,3,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11546_0001.tif/full/400,/0/default.jpg
室町幕府引付頭人奉書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17656.json,hyakugo,6,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11518_0001.tif/full/400,/0/default.jpg
石原秀定書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17734.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11582_0001.tif/full/400,/0/default.jpg
定清山城国上野庄預所職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17708.json,hyakugo,6,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11559_0001.tif/full/400,/0/default.jpg
足利直義施行状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17644.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11511_0001.tif/full/400,/0/default.jpg
三位公杲明書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17718.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11568_0001.tif/full/400,/0/default.jpg
廿一口方料足借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10433.json,hyakugo,10,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07127_0001.tif/full/400,/0/default.jpg
野洲善盛山城国東西九条一方所務職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10447.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07138_0001.tif/full/400,/0/default.jpg
山城国上桂庄文書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17642.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11511_0001.tif/full/400,/0/default.jpg
山城国梅津庄雑掌重申状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17638.json,hyakugo,4,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11508_0001.tif/full/400,/0/default.jpg
鶴喜久丸書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17732.json,hyakugo,3,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11580_0001.tif/full/400,/0/default.jpg
薬師寺弼長禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10495.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07184_0001.tif/full/400,/0/default.jpg
権大僧都甚清山城国上野庄預所職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17707.json,hyakugo,6,6,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11559_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10505.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
鎮守八幡宮大般若経輪転料支配状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10455.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07146_0001.tif/full/400,/0/default.jpg
乗泉祐栄山城国拝師庄一方所務職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17701.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11554_0001.tif/full/400,/0/default.jpg
敬実興俊仏事田年貢米請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10461.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07152_0001.tif/full/400,/0/default.jpg
法眼聡快大巷所未進地子請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10435.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07128_0001.tif/full/400,/0/default.jpg
伊予国弓削島庄百姓等解,https://iiif.khirin-labs.org/html/manifest/hyakugo/17620.json,hyakugo,4,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11499_0001.tif/full/400,/0/default.jpg
長紹・重怡連署造営方用脚借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17683.json,hyakugo,4,4,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11538_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10510.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
白紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/17742.json,hyakugo,1,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11590_0000.tif/full/400,/0/default.jpg
新見国経書状包紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/10468.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07159_0001.tif/full/400,/0/default.jpg
室町幕府御教書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17655.json,hyakugo,6,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11518_0001.tif/full/400,/0/default.jpg
公文所上座浄成東寺雑掌職請人請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10459.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07150_0001.tif/full/400,/0/default.jpg
山城国上桂庄相伝略次第,https://iiif.khirin-labs.org/html/manifest/hyakugo/17636.json,hyakugo,5,5,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11507_0001.tif/full/400,/0/default.jpg
正月十五日仏事田注文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10472.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07163_0001.tif/full/400,/0/default.jpg
乗観祐春山城国東西九条一方所務職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10452.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07143_0001.tif/full/400,/0/default.jpg
柳本秀俊禁制,https://iiif.khirin-labs.org/html/manifest/hyakugo/10494.json,hyakugo,3,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07183_0001.tif/full/400,/0/default.jpg
勘解由小路某占文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10469.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07160_0001.tif/full/400,/0/default.jpg
広橋曇寂<仲光>奉書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17723.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11573_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10513.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
かたおか光泰等借銭文書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17672.json,hyakugo,8,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11531_0001.tif/full/400,/0/default.jpg
曾歩曾歩清繁書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17737.json,hyakugo,3,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11585_0001.tif/full/400,/0/default.jpg
融盛山城国上野庄預所職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17709.json,hyakugo,6,6,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11559_0001.tif/full/400,/0/default.jpg
南泉坊成尋書状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17728.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11577_0001.tif/full/400,/0/default.jpg
野洲善盛最勝光院敷地代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17702.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11555_0001.tif/full/400,/0/default.jpg
榎木聡憲起請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10493.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07182_0001.tif/full/400,/0/default.jpg
越前法橋弘慶山城国上桂上野庄代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10448.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07139_0001.tif/full/400,/0/default.jpg
伊予国弓削島庄下司平助道解,https://iiif.khirin-labs.org/html/manifest/hyakugo/17623.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11502_0001.tif/full/400,/0/default.jpg
遠江国村櫛庄文書,https://iiif.khirin-labs.org/html/manifest/hyakugo/17631.json,hyakugo,4,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11506_0001.tif/full/400,/0/default.jpg
祐□書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17733.json,hyakugo,3,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11581_0001.tif/full/400,/0/default.jpg
室町幕府引付頭人奉書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17657.json,hyakugo,6,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11518_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10499.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
播磨国矢野庄代官泉光円済・請人浄慶連署未進年貢請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10437.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07130_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10501.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
東寿播磨国矢野庄例名方供僧学衆代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17700.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11553_0001.tif/full/400,/0/default.jpg
山城国上野庄預所職請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/17706.json,hyakugo,6,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11559_0001.tif/full/400,/0/default.jpg
造営方料足文書,https://iiif.khirin-labs.org/html/manifest/hyakugo/10429.json,hyakugo,10,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07127_0001.tif/full/400,/0/default.jpg
円行畠地譲状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17650.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11516_0001.tif/full/400,/0/default.jpg
山城国上桂庄本主平氏女代良秀申状并具書案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17634.json,hyakugo,5,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11507_0001.tif/full/400,/0/default.jpg
賀茂在通占文案,https://iiif.khirin-labs.org/html/manifest/hyakugo/10440.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07133_0001.tif/full/400,/0/default.jpg
摂津守藤原俊経請文案,https://iiif.khirin-labs.org/html/manifest/hyakugo/17622.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11501_0001.tif/full/400,/0/default.jpg
会中講配文并講師問者等交名,https://iiif.khirin-labs.org/html/manifest/hyakugo/10512.json,hyakugo,56,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07186_0001.tif/full/400,/0/default.jpg
妙法院宮令旨,https://iiif.khirin-labs.org/html/manifest/hyakugo/17724.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11574_0001.tif/full/400,/0/default.jpg
浄寿借用料足散用状包紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/10475.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07166_0001.tif/full/400,/0/default.jpg
東寺所司并諸寺社本所雑掌等申状案,https://iiif.khirin-labs.org/html/manifest/hyakugo/10465.json,hyakugo,2,1,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07156_0001.tif/full/400,/0/default.jpg
定伊書状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17725.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11575_0001.tif/full/400,/0/default.jpg
廿一口方料足借状,https://iiif.khirin-labs.org/html/manifest/hyakugo/10434.json,hyakugo,10,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07127_0001.tif/full/400,/0/default.jpg
沙門全皎挙状,https://iiif.khirin-labs.org/html/manifest/hyakugo/17722.json,hyakugo,2,0,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/046_11572_0001.tif/full/400,/0/default.jpg
納所乗慶山城国上桂上野庄代官職条々請文,https://iiif.khirin-labs.org/html/manifest/hyakugo/10454.json,hyakugo,3,3,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07145_0001.tif/full/400,/0/default.jpg
新見貞経書状包紙,https://iiif.khirin-labs.org/html/manifest/hyakugo/10479.json,hyakugo,2,2,京都府立京都学・歴彩館 Kyoto Institute, Library and Archives,https://iiif.khirin-labs.org/fcgi-bin/iipsrv.fcgi?IIIF=/hyakugo/029_07170_0001.tif/full/400,/0/default.jpg
